review_text,rating
"A loja informa que a torneira tem 23cm de altura, é mentira. Ela tem 14 cm de altura e também a loja mostra nas imagens que o produto é quadrado, mais uma vez é mentira. Ela é redonda. È UMA VERGONHA...",1
"Produto de ótima qualidade, material resistente, facilidade em trocar os pentes, fácil de limpar.",5
"Excelente performance, não trava e a tela super AMOLED faz a diferença ! Ótima duração da bateria e não demora pra carregar, sem contar que é o único em sua categoria com 13MP na câmera frontal. Vale muito à pena !",4
tudo muito bom! o celular teve uma entrega super rápido e o produto tem qualidade tambem,5
Fiz uma linda mesa de Natal que ficou maravilhosa.,3
"O produto veio configurado com um calendário cuja data não passa do ano de 2014, ou seja, impossível de se colocar a data atual no aparelho. Tirando este problema, o produto atendeu as expectativas.",2
Exatamente como na imagem. Produto com um excelente custo benefício.,4
"eu pedi smart tv e não veio, não gostei na descrição estava como smart tv.",1
Um produto com um visual bonito e que atende perfeitamente para as atividades diárias de uma cozinha domiciliar.,5
"Ótimo produto!  fácil de aplicar e  reduz bastante o volume dos cabelos. Quanto a entrega, uma semana antes do prazo",4
ainda nao o recebi o produto quero saber o que esta acontecendo porque recebi os outros 2 produtos que comprei junto mas falta esse. consta como entregue mas mas nao foi!!! agradeço pelo retorno,1
"Produto de excelente qualidade , e atende as expectativas.",4
"o produto q eu procurava estava disponível no site, mas quando eu efetuava a compra e aguardava a entrega  me diziam que não tinha em estoque. Este produto realmente nao era o q eu precisava. Site péssimo, não indico pra ninguém comprar com vcs!",2
Muito bom e funciona muito bem. A velocidade é boa e a conexão estável.,4
"meu filho amou o presente... recomendamos , compra confiável, entrega no prazo mesmo em período de festas de final de ano!!!!",4
"Boa tarde,ótimo produto excelente atendimento, recomendo!",5
"Sim, celular lindo. Gostei muito. Preço excelente! Entrega sem demora.",4
"Muito bom, chegou dentro do prazo em perfeito estado.",4
"Adorei esse produto, muito potente, com certeza vou comprar mais!",5
Linguagem confusa. Ainda estou lendo. decifrando...,3
"Entrega antes do prazo, peças lindas e resistentes. Recomendo!!",5
Produto de ótima qualidade e embalado perfeitamente bem. Recomendo e compro sempre no site!,5
"Ótimo celular, lindo design, super leve e ótimo processador. A câmera é excelente e a bateria nem se fala, dura o dia todo tranquilamente. Só o prazo de entrega que deixou a desejar, mas no geral, recomendo!",5
fogão e ótimo . só o prazo de entrega que eu não gostei demoro muito,4
"Liquidificador muito bom e bonito potencia boa , recomendo a todos .",3
"Comprei no final de novembro por volta do dia 26 e recebi em 29/11,  e dei de Natal para o meu filho no dia 25/12, no dia 01/01/18 quebrou uma parte interna do que pode-se dizer um guidão e meu filho perdeu o controle e aranhou e machucou o joelho.  A peça é de alumínio e fiquei muito triste, porque meu filho ficou sem o seu brinquedo e seu primo e o filho do vizinho também estavam de skatenet mas de outra marca, e continuaram a brincar e meu filho chorando. Inclusive seu primo e o amiguinho elogiaram muito o skatenet do meu filho, por causa do desenho e das rodinhas que brilham.  Acabei de falar com a atendente da Amercianas que me pediu 2 dias úteis, vamos ver se irão me ressarcir ou me dar um novo brinquedo.",1
"Após instalação na minha geladeira, consigo fazer viagens internacionais e ainda tomar uma cerveja gelada, espetacular, minha gelosa agora vai de 0 á 100 em 3 segundos.",5
atendeu as minhas expectativas com excelente desempenho,5
"Comprei para dar de presente, não me atentei nas medidas pois achei que fosse tamanho padrão, enfim passei vergonha, muito pequeno, comprei outro presente para complementar!",2
"Perfume é entrega dentro do praso, pode comprar sem medo..perfume maravilhoso",5
"Comprei esse Computador Premium Business Intel Core I5 3.10ghz 8gb Ddr3 Hd 1tera, e foi decepcionante, o desempenho está muito abaixo do que Quad Core que tenho aqui em casa. Não recomendo o produto e também o fornecedor que não é a Americanas mas a Engage Info não te dá suporte algum, o produto veio sem os Cds de Drives a NFe não está clara a descrição do produto e o termo de Garantia é uma fotocópia, a e se você quiser formatar , o setup da placa Mãe não reconhece USB. estava contente antes da compra que ia ter uma máquina boa sendo que é um i5 e agora tenho mais uma tralha em casa.",1
"Ótimo produto, muito bom mesmo, gostei demais, me adaptei de primeira",5
Produto excelente e com entrega perfeita. Super indico sucesso de compra,5
"Péssimo. Comprei desde o dia 4/12 e ate agora nem mesmo a nota fiscal eletrônica foi emitida. Estou achando que cai num golpe. Quero meu dinheiro de volta.Absurdo a lojas Americanas permitir que esses sites sem credibilidades usem seu espaço para vendas. Estou extremamente chateada, pois nem mesmo uma ligação ou e-mail eu recebi para me esclarecerem o q esta ocorrendo com minha compra. Irei para justiça.",1
"Produto muito bom , atende as expectativas conforme o descrito.",4
Compatível com a descrição no site. Entrega rápida.,4
chegou no prazo e funciona tudo direitinho.. atende as minhas necessidades,4
"Asus não abro mao dessa marca kkk , tudo de bom. Quanto a maneira da entrega chegou antes do meu esperado.",5
"Excelente smartphone pelo preço. Sensor biométrico preciso, boa bateria, bom processamento e memória. Mas a qualidade das fotos poderia ser melhor.",4
"Custo/benefício é a palavra do momento! Isso porque todo mundo quer o melhor celular, mas sem pagar caro por isso, certo?  Só é importante destacar que nem sempre um celular com bom custo/benefício vai ser barato, mas sim custar um preço honesto para todos as funcionalidades que ele oferece.  E é exatamente essa relação preço x qualidade que a gente avalia na hora de escolher os aparelhos. Então, não se espante de ver um smartphone mais simples em configuração na frente de um mais potente e vice-versa. No momento estou adorando este Celular.",5
"O produto é ótimo pq já usei comprando em outra loja porém estou aguardando a 1 mês a chegada do produto na minha residência e a resolução do problema,ou devolução do valor,porém só me enviam email de avaliação e pedido de que aguarde respostas. Muito demorado o atendimento. Espero uma resolução breve.",4
"O produto superou minhas espectativas. Funciona muito bem, de fácil manuseio e limpeza.",4
Entrega o que se espera do produto. Nada de surpresas. Recomendo.,5
"Está dentro do que eu esperava, prático e fácil de usar.",3
"Agradeço pelo compromisso, obrigado. ,............ ........... ....",5
"Muito legal,muito bem  feito.Adorei a fita métrica.",4
Rápida entrega e produto custo benefício muito acessível. Estou muito satisfeita.,3
"Como vou avaliar um produto que nem ao menos recebi, desde o dia 29/12/17 era para ter recebido esta entrega, já reclamei várias vezes mas até agora nenhuma resposta, pois bem lavai mais uma vez  CADE O MEU PRODUTO??????????????????????????",1
"Produto de boa qualidade, um dos melhores do mercado,  boa relação custo beneficio. Entrega foi bem rápida, muito antes do prazo que foi programado. realmente o serviço de entrega é eficaz.",3
"Seca super rápido, apenas não tem como finalizar as pontos com ele porém é muito bom para o que se propõem",5
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",5
"vendedor recomendado, produto chegou rápido e em perfeitas condições",5
"Meu endereço sempre foi esse, comprei por varias oportunidades sempre foi entregue dentro das datas estabelecidas, vocês trocaram a entrega pelo  correio foi uma experiencia péssima.",1
Demorou um pouco pra chegar devido época de Natal. Ótimo telefone. Atende as necessidades. Visor grande. Câmera com ótima resolução.,4
Não recebi até o momento e não sei se vou recebê-lo!,2
"Bom produto, atende minhas necessidades de estudos.",3
"É um bom organizador, tem espaço para as principais coisas para um passeio com bebês e crianças, compartimento para tablet para distração das crianças. Muito bom.",4
"O produto é muito bom. Dentro de suas especificações, atende super bem, além de não travar. Como sempre LG arrasando!",4
O brinquedo é lindo vem bastante peças o que deixa a criança entretida por um tempo,4
"Excelente compra... Fiquei com medo de comprar por não achar nenhuma avaliação, resolvi arriscar. Ótimo produto, tamanho ideal, super confortável e leve.  Recomendo esse carrinho com toda certeza.",5
"Hahahahaha.. Se eu já tivesse recebido, teria o maior prazer em avaliar. Porém, nada de produto até agora.",2
"O produto é ótimo para limpeza, depois da compra, dificilmente uso pano de chão. Só que o cabo desse é muito frágil e curto, não sou tão alto e pra mim é bem ruim usar porque preciso ficar um pouco abaixado.",2
Gosto muito desse produto ja tenho esse comprei vou dar de presente de casamento,5
"Além de ter gostado do produto, Gostei ainda mais do prazo de entrega que foi muito rápido.  Como era para presente de natal chegou antes do prazo previsto . Obrigada",3
"Mola fraca não tem força,muito fraco desempenho ruim demais ! Não gostei !",2
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"Embora com o produto em minha casa desde 20/12/17,  estou sem condições de avaliá-lo pois o mesmo amassado na lateral direita e frente  ( fogão Brastemp). Com informações do Tecnico queveio  instalar o produto a avaria ocorreu no transporte. A partir dai começou minha luta para trocar o produto. Estou com o mesmo em minha casa para devolvê-lo mas  a Amreicanas faz as programções e nao as cumprem  . Se esse desabafo servir para algo por favor me ajudem  resolver esse impasse. Comprei o produto em 17/11/17  recebi em 20/11/17 e ate agora não consegui usufruir do bem adquirido.",1
"O aparelho superou minhas expectativas. Imagem excelente, brilho e contraste bem vivos. Som de alta qualidade. O sistema da smart TV é muito veloz, conecta e abre os apps muito rápido. Só me senti confuso com o controle, mas deu pra me adaptar bem rápido. Os filmes em 4K ficam perfeitos. Os detalhes são impressionantes. Sem contar no design, é uma obra de arte. Eu adorei. Super recomendo. Parabéns à Samsung, me surpreendendo sempre. E parabéns às Americanas, o serviço de transporte foi excelente. Até mais.",5
Amei o produto é super indico ele é 100% prova d'agua,5
Apesar de ter chegado após o prazo e não poder ter dado como presente de Natal.  Tela enorme!   Vale muito a pena para quem gosta de assistir vídeos no celular.,3
"Que árvore linda,sem contar que já vem com os enfeites muito bem distribuídos na mesma.Possui detalhes dourados que a noite brilham arrasando junto a outros itens natalinos.Veio muito bem embalada pela AMERICANAS.",5
"Eu adoro este brinquedo, foi um brinquedo da minha infância e compramos para dar para minha sobrinha que também adorou, mexe muito com a criatividade das criancas",4
"eu já possuo dois ventiladores deste modelo e no Natal, presentei um familiar que adorou o ventilador pela sua ventilação forte.",5
"meu problema não é com produto em si, mas a forma como foi entregue, não veio na caixa original e sim em uma caixa de bolo, o produto em arranhado. não fiquei nada satisfeita",2
"Cafeteira é linda,atendendo minha necessidade, porém veio faltando a colher dosadora de pó de café, induzido ao erro na quantidade e fazendo com que o mesmo transborde, deixado a bebida com resíduos de pó.",3
Não compre se for dá Up2games ela rouba seu dinheiro ! É vergonhoso como a americanas tem parceria com esse lixo de loja !,1
"O plastico colocado por dentro do nylon é pesado e não permite o enchimento fácil como descrito no produto, gasto de dinheiro à toa!!!",1
"Ótimo produto, muito funcional e prático para uso do dia a dia",5
"É TUDO QUE EU ESPERAVA POIS JÁ PINTEI 3  DA MESMA AUTORA E É EXCELENTE. NÃO PENSEI QUE IA AINDA TER A SORTE DE PINTAR MAIS ESSE. D+++++++++++++ NUM TOTAL DE 8 A 9 LIVROS QUE JÁ PINTEI, NENHUM SUPEROU OS DESSA AUTORA (UM MOMENTO, VOU CONFIRMAR O NOME DELA.... ISSO JOHANNA BASFORD) AINDA NÃO CONHECIA AS CORES DO NATAL, OS 3 QUE  PINTEI DESSA AUTORA SÃO: JARDIM SECRETO, FLORESTA ENCANTADA E OCEANO PERDIDO. PARABÉNS A ESSA AUTORA. D++++++++++++++++++ SE EDITAR MAIS , COM CERTEZA VOU COMPRAR.  PARABÉNS. COM CARINHO, HELENI",5
"Gostei do atendimento. A ferramenta está de acordo com as minhas necessidades. Bom preço, se comparado com os que eu havia consultado.",3
"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE.",4
